date,branch_id,branch_name,dish_id,dish_name,category,quantity,revenue,event_flag,weather_condition,temperature,precipitation_mm
2025-10-31,BRANCH_02,FoodFlow Cầu Giấy,D02,Phở Gà Ta Lá Chanh,Món Nước,52,2860000,,nang_dep,28.6,0.0
2025-10-31,BRANCH_02,FoodFlow Cầu Giấy,D03,Bún Chả Hà Nội,Món Khô,87,5655000,,nang_dep,28.6,0.0
2025-10-31,BRANCH_02,FoodFlow Cầu Giấy,D04,Bún Bò Huế Cốt Đậm,Món Nước,62,4030000,,nang_dep,28.6,0.0
2025-10-31,BRANCH_02,FoodFlow Cầu Giấy,D05,Bún Thịt Nướng Chả Giò,Món Khô,77,4235000,,nang_dep,28.6,0.0
2025-10-31,BRANCH_02,FoodFlow Cầu Giấy,D06,Cơm Gà Xối Mỡ Giòn Da,Món Khô,215,11825000,,nang_dep,28.6,0.0
2025-10-31,BRANCH_02,FoodFlow Cầu Giấy,D07,Cơm Rang Dưa Bò Hà Nội,Món Khô,104,6240000,,nang_dep,28.6,0.0
2025-10-31,BRANCH_02,FoodFlow Cầu Giấy,D08,Cơm Tấm Sườn Bì Chả,Món Khô,142,9230000,,nang_dep,28.6,0.0
2025-10-31,BRANCH_02,FoodFlow Cầu Giấy,D09,Bánh Mì Thịt Nướng Giòn,Món Khô,283,9905000,,nang_dep,28.6,0.0
2025-10-31,BRANCH_02,FoodFlow Cầu Giấy,D10,Bánh Mì Chảo Thập Cẩm,Món Khô,93,4650000,,nang_dep,28.6,0.0
2025-10-31,BRANCH_02,FoodFlow Cầu Giấy,D11,Nem Rán Hà Nội (10 cái),Đồ Ăn Nhẹ,51,3060000,,nang_dep,28.6,0.0
2025-10-31,BRANCH_02,FoodFlow Cầu Giấy,D12,Gỏi Cuốn Tôm Thịt (4 cuốn),Đồ Ăn Nhẹ,47,1880000,,nang_dep,28.6,0.0
2025-10-31,BRANCH_02,FoodFlow Cầu Giấy,D13,Khoai Tây Chiên Lắc Phô Mai,Đồ Ăn Nhẹ,101,3535000,,nang_dep,28.6,0.0
2025-10-31,BRANCH_02,FoodFlow Cầu Giấy,D14,Gà Rán Giòn Cay (2 miếng),Đồ Ăn Nhẹ,104,5200000,,nang_dep,28.6,0.0
2025-10-31,BRANCH_02,FoodFlow Cầu Giấy,D15,Cà Phê Sữa Đá Sài Gòn,Cà Phê,262,7336000,,nang_dep,28.6,0.0
2025-10-31,BRANCH_02,FoodFlow Cầu Giấy,D16,Bạc Xỉu Đá,Cà Phê,189,5670000,,nang_dep,28.6,0.0
2025-10-31,BRANCH_02,FoodFlow Cầu Giấy,D17,Cà Phê Muối Xứ Huế,Cà Phê,151,5285000,,nang_dep,28.6,0.0
2025-10-31,BRANCH_02,FoodFlow Cầu Giấy,D18,Americano Đá,Cà Phê,55,1650000,,nang_dep,28.6,0.0
2025-10-31,BRANCH_02,FoodFlow Cầu Giấy,D19,Trà Đào Cam Sả Tươi,Trà & Trái Cây,223,8474000,,nang_dep,28.6,0.0
2025-10-31,BRANCH_02,FoodFlow Cầu Giấy,D20,Trà Sữa Trân Châu Ô Long,Trà & Trái Cây,294,12348000,,nang_dep,28.6,0.0
2025-10-31,BRANCH_02,FoodFlow Cầu Giấy,D21,Matcha Latte Sữa Tươi,Trà & Trái Cây,116,5220000,,nang_dep,28.6,0.0
2025-10-31,BRANCH_02,FoodFlow Cầu Giấy,D22,Nước Ép Dưa Hấu Tươi,Trà & Trái Cây,70,2450000,,nang_dep,28.6,0.0
2025-10-31,BRANCH_03,FoodFlow Tây Hồ,D01,Phở Bò Tái Nạm,Món Nước,129,7740000,,nang_dep,28.6,0.0
2025-10-31,BRANCH_03,FoodFlow Tây Hồ,D02,Phở Gà Ta Lá Chanh,Món Nước,115,6325000,,nang_dep,28.6,0.0
2025-10-31,BRANCH_03,FoodFlow Tây Hồ,D03,Bún Chả Hà Nội,Món Khô,224,14560000,,nang_dep,28.6,0.0
2025-10-31,BRANCH_03,FoodFlow Tây Hồ,D04,Bún Bò Huế Cốt Đậm,Món Nước,84,5460000,,nang_dep,28.6,0.0
2025-10-31,BRANCH_03,FoodFlow Tây Hồ,D05,Bún Thịt Nướng Chả Giò,Món Khô,74,4070000,,nang_dep,28.6,0.0
2025-10-31,BRANCH_03,FoodFlow Tây Hồ,D06,Cơm Gà Xối Mỡ Giòn Da,Món Khô,110,6050000,,nang_dep,28.6,0.0
2025-10-31,BRANCH_03,FoodFlow Tây Hồ,D07,Cơm Rang Dưa Bò Hà Nội,Món Khô,160,9600000,,nang_dep,28.6,0.0
2025-10-31,BRANCH_03,FoodFlow Tây Hồ,D08,Cơm Tấm Sườn Bì Chả,Món Khô,101,6565000,,nang_dep,28.6,0.0
2025-10-31,BRANCH_03,FoodFlow Tây Hồ,D09,Bánh Mì Thịt Nướng Giòn,Món Khô,126,4410000,,nang_dep,28.6,0.0
2025-10-31,BRANCH_03,FoodFlow Tây Hồ,D10,Bánh Mì Chảo Thập Cẩm,Món Khô,44,2200000,,nang_dep,28.6,0.0
2025-10-31,BRANCH_03,FoodFlow Tây Hồ,D11,Nem Rán Hà Nội (10 cái),Đồ Ăn Nhẹ,68,4080000,,nang_dep,28.6,0.0
2025-10-31,BRANCH_03,FoodFlow Tây Hồ,D12,Gỏi Cuốn Tôm Thịt (4 cuốn),Đồ Ăn Nhẹ,60,2400000,,nang_dep,28.6,0.0
2025-10-31,BRANCH_03,FoodFlow Tây Hồ,D13,Khoai Tây Chiên Lắc Phô Mai,Đồ Ăn Nhẹ,34,1190000,,nang_dep,28.6,0.0
2025-10-31,BRANCH_03,FoodFlow Tây Hồ,D14,Gà Rán Giòn Cay (2 miếng),Đồ Ăn Nhẹ,44,2200000,,nang_dep,28.6,0.0
2025-10-31,BRANCH_03,FoodFlow Tây Hồ,D15,Cà Phê Sữa Đá Sài Gòn,Cà Phê,249,6972000,,nang_dep,28.6,0.0
2025-10-31,BRANCH_03,FoodFlow Tây Hồ,D16,Bạc Xỉu Đá,Cà Phê,88,2640000,,nang_dep,28.6,0.0
2025-10-31,BRANCH_03,FoodFlow Tây Hồ,D17,Cà Phê Muối Xứ Huế,Cà Phê,87,3045000,,nang_dep,28.6,0.0
2025-10-31,BRANCH_03,FoodFlow Tây Hồ,D18,Americano Đá,Cà Phê,71,2130000,,nang_dep,28.6,0.0
2025-10-31,BRANCH_03,FoodFlow Tây Hồ,D19,Trà Đào Cam Sả Tươi,Trà & Trái Cây,130,4940000,,nang_dep,28.6,0.0
2025-10-31,BRANCH_03,FoodFlow Tây Hồ,D20,Trà Sữa Trân Châu Ô Long,Trà & Trái Cây,89,3738000,,nang_dep,28.6,0.0
2025-10-31,BRANCH_03,FoodFlow Tây Hồ,D21,Matcha Latte Sữa Tươi,Trà & Trái Cây,50,2250000,,nang_dep,28.6,0.0
2025-10-31,BRANCH_03,FoodFlow Tây Hồ,D22,Nước Ép Dưa Hấu Tươi,Trà & Trái Cây,64,2240000,,nang_dep,28.6,0.0
2025-11-01,BRANCH_01,FoodFlow Quận 1,D01,Phở Bò Tái Nạm,Món Nước,167,10020000,,nang_dep,30.2,0.0
2025-11-01,BRANCH_01,FoodFlow Quận 1,D02,Phở Gà Ta Lá Chanh,Món Nước,129,7095000,,nang_dep,30.2,0.0
2025-11-01,BRANCH_01,FoodFlow Quận 1,D03,Bún Chả Hà Nội,Món Khô,175,11375000,,nang_dep,30.2,0.0
2025-11-01,BRANCH_01,FoodFlow Quận 1,D04,Bún Bò Huế Cốt Đậm,Món Nước,173,11245000,,nang_dep,30.2,0.0
2025-11-01,BRANCH_01,FoodFlow Quận 1,D05,Bún Thịt Nướng Chả Giò,Món Khô,163,8965000,,nang_dep,30.2,0.0
2025-11-01,BRANCH_01,FoodFlow Quận 1,D06,Cơm Gà Xối Mỡ Giòn Da,Món Khô,246,13530000,,nang_dep,30.2,0.0
2025-11-01,BRANCH_01,FoodFlow Quận 1,D07,Cơm Rang Dưa Bò Hà Nội,Món Khô,172,10320000,,nang_dep,30.2,0.0
2025-11-01,BRANCH_01,FoodFlow Quận 1,D08,Cơm Tấm Sườn Bì Chả,Món Khô,275,17875000,,nang_dep,30.2,0.0
2025-11-01,BRANCH_01,FoodFlow Quận 1,D09,Bánh Mì Thịt Nướng Giòn,Món Khô,259,9065000,,nang_dep,30.2,0.0
2025-11-01,BRANCH_01,FoodFlow Quận 1,D10,Bánh Mì Chảo Thập Cẩm,Món Khô,134,6700000,,nang_dep,30.2,0.0
2025-11-01,BRANCH_01,FoodFlow Quận 1,D11,Nem Rán Hà Nội (10 cái),Đồ Ăn Nhẹ,69,4140000,,nang_dep,30.2,0.0
2025-11-01,BRANCH_01,FoodFlow Quận 1,D12,Gỏi Cuốn Tôm Thịt (4 cuốn),Đồ Ăn Nhẹ,128,5120000,,nang_dep,30.2,0.0
2025-11-01,BRANCH_01,FoodFlow Quận 1,D13,Khoai Tây Chiên Lắc Phô Mai,Đồ Ăn Nhẹ,86,3010000,,nang_dep,30.2,0.0
2025-11-01,BRANCH_01,FoodFlow Quận 1,D14,Gà Rán Giòn Cay (2 miếng),Đồ Ăn Nhẹ,103,5150000,,nang_dep,30.2,0.0
2025-11-01,BRANCH_01,FoodFlow Quận 1,D15,Cà Phê Sữa Đá Sài Gòn,Cà Phê,349,9772000,,nang_dep,30.2,0.0
2025-11-01,BRANCH_01,FoodFlow Quận 1,D16,Bạc Xỉu Đá,Cà Phê,186,5580000,,nang_dep,30.2,0.0
2025-11-01,BRANCH_01,FoodFlow Quận 1,D17,Cà Phê Muối Xứ Huế,Cà Phê,154,5390000,,nang_dep,30.2,0.0
2025-11-01,BRANCH_01,FoodFlow Quận 1,D18,Americano Đá,Cà Phê,118,3540000,,nang_dep,30.2,0.0
2025-11-01,BRANCH_01,FoodFlow Quận 1,D19,Trà Đào Cam Sả Tươi,Trà & Trái Cây,215,8170000,,nang_dep,30.2,0.0
2025-11-01,BRANCH_01,FoodFlow Quận 1,D20,Trà Sữa Trân Châu Ô Long,Trà & Trái Cây,274,11508000,,nang_dep,30.2,0.0
2025-11-01,BRANCH_01,FoodFlow Quận 1,D21,Matcha Latte Sữa Tươi,Trà & Trái Cây,130,5850000,,nang_dep,30.2,0.0
2025-11-01,BRANCH_01,FoodFlow Quận 1,D22,Nước Ép Dưa Hấu Tươi,Trà & Trái Cây,122,4270000,,nang_dep,30.2,0.0
2025-11-01,BRANCH_02,FoodFlow Cầu Giấy,D01,Phở Bò Tái Nạm,Món Nước,104,6240000,,nang_dep,30.2,0.0
2025-11-01,BRANCH_02,FoodFlow Cầu Giấy,D02,Phở Gà Ta Lá Chanh,Món Nước,61,3355000,,nang_dep,30.2,0.0
2025-11-01,BRANCH_02,FoodFlow Cầu Giấy,D03,Bún Chả Hà Nội,Món Khô,113,7345000,,nang_dep,30.2,0.0
2025-11-01,BRANCH_02,FoodFlow Cầu Giấy,D04,Bún Bò Huế Cốt Đậm,Món Nước,84,5460000,,nang_dep,30.2,0.0
2025-11-01,BRANCH_02,FoodFlow Cầu Giấy,D05,Bún Thịt Nướng Chả Giò,Món Khô,103,5665000,,nang_dep,30.2,0.0
2025-11-01,BRANCH_02,FoodFlow Cầu Giấy,D06,Cơm Gà Xối Mỡ Giòn Da,Món Khô,185,10175000,,nang_dep,30.2,0.0
2025-11-01,BRANCH_02,FoodFlow Cầu Giấy,D07,Cơm Rang Dưa Bò Hà Nội,Món Khô,100,6000000,,nang_dep,30.2,0.0
2025-11-01,BRANCH_02,FoodFlow Cầu Giấy,D08,Cơm Tấm Sườn Bì Chả,Món Khô,136,8840000,,nang_dep,30.2,0.0
2025-11-01,BRANCH_02,FoodFlow Cầu Giấy,D09,Bánh Mì Thịt Nướng Giòn,Món Khô,219,7665000,,nang_dep,30.2,0.0
2025-11-01,BRANCH_02,FoodFlow Cầu Giấy,D10,Bánh Mì Chảo Thập Cẩm,Món Khô,104,5200000,,nang_dep,30.2,0.0
2025-11-01,BRANCH_02,FoodFlow Cầu Giấy,D11,Nem Rán Hà Nội (10 cái),Đồ Ăn Nhẹ,82,4920000,,nang_dep,30.2,0.0
2025-11-01,BRANCH_02,FoodFlow Cầu Giấy,D12,Gỏi Cuốn Tôm Thịt (4 cuốn),Đồ Ăn Nhẹ,57,2280000,,nang_dep,30.2,0.0
2025-11-01,BRANCH_02,FoodFlow Cầu Giấy,D13,Khoai Tây Chiên Lắc Phô Mai,Đồ Ăn Nhẹ,211,7385000,,nang_dep,30.2,0.0
2025-11-01,BRANCH_02,FoodFlow Cầu Giấy,D14,Gà Rán Giòn Cay (2 miếng),Đồ Ăn Nhẹ,228,11400000,,nang_dep,30.2,0.0
2025-11-01,BRANCH_02,FoodFlow Cầu Giấy,D15,Cà Phê Sữa Đá Sài Gòn,Cà Phê,181,5068000,,nang_dep,30.2,0.0
2025-11-01,BRANCH_02,FoodFlow Cầu Giấy,D16,Bạc Xỉu Đá,Cà Phê,132,3960000,,nang_dep,30.2,0.0
2025-11-01,BRANCH_02,FoodFlow Cầu Giấy,D17,Cà Phê Muối Xứ Huế,Cà Phê,163,5705000,,nang_dep,30.2,0.0
2025-11-01,BRANCH_02,FoodFlow Cầu Giấy,D18,Americano Đá,Cà Phê,37,1110000,,nang_dep,30.2,0.0
2025-11-01,BRANCH_02,FoodFlow Cầu Giấy,D19,Trà Đào Cam Sả Tươi,Trà & Trái Cây,277,10526000,,nang_dep,30.2,0.0
2025-11-01,BRANCH_02,FoodFlow Cầu Giấy,D20,Trà Sữa Trân Châu Ô Long,Trà & Trái Cây,431,18102000,,nang_dep,30.2,0.0
2025-11-01,BRANCH_02,FoodFlow Cầu Giấy,D21,Matcha Latte Sữa Tươi,Trà & Trái Cây,162,7290000,,nang_dep,30.2,0.0
2025-11-01,BRANCH_02,FoodFlow Cầu Giấy,D22,Nước Ép Dưa Hấu Tươi,Trà & Trái Cây,79,2765000,,nang_dep,30.2,0.0
2025-11-01,BRANCH_03,FoodFlow Tây Hồ,D01,Phở Bò Tái Nạm,Món Nước,219,13140000,,nang_dep,30.2,0.0
2025-11-01,BRANCH_03,FoodFlow Tây Hồ,D02,Phở Gà Ta Lá Chanh,Món Nước,152,8360000,,nang_dep,30.2,0.0
2025-11-01,BRANCH_03,FoodFlow Tây Hồ,D03,Bún Chả Hà Nội,Món Khô,289,18785000,,nang_dep,30.2,0.0
2025-11-01,BRANCH_03,FoodFlow Tây Hồ,D04,Bún Bò Huế Cốt Đậm,Món Nước,150,9750000,,nang_dep,30.2,0.0
2025-11-01,BRANCH_03,FoodFlow Tây Hồ,D05,Bún Thịt Nướng Chả Giò,Món Khô,99,5445000,,nang_dep,30.2,0.0
2025-11-01,BRANCH_03,FoodFlow Tây Hồ,D06,Cơm Gà Xối Mỡ Giòn Da,Món Khô,132,7260000,,nang_dep,30.2,0.0
2025-11-01,BRANCH_03,FoodFlow Tây Hồ,D07,Cơm Rang Dưa Bò Hà Nội,Món Khô,182,10920000,,nang_dep,30.2,0.0
2025-11-01,BRANCH_03,FoodFlow Tây Hồ,D08,Cơm Tấm Sườn Bì Chả,Món Khô,126,8190000,,nang_dep,30.2,0.0
2025-11-01,BRANCH_03,FoodFlow Tây Hồ,D09,Bánh Mì Thịt Nướng Giòn,Món Khô,92,3220000,,nang_dep,30.2,0.0
2025-11-01,BRANCH_03,FoodFlow Tây Hồ,D10,Bánh Mì Chảo Thập Cẩm,Món Khô,86,4300000,,nang_dep,30.2,0.0
2025-11-01,BRANCH_03,FoodFlow Tây Hồ,D11,Nem Rán Hà Nội (10 cái),Đồ Ăn Nhẹ,128,7680000,,nang_dep,30.2,0.0
2025-11-01,BRANCH_03,FoodFlow Tây Hồ,D12,Gỏi Cuốn Tôm Thịt (4 cuốn),Đồ Ăn Nhẹ,96,3840000,,nang_dep,30.2,0.0
2025-11-01,BRANCH_03,FoodFlow Tây Hồ,D13,Khoai Tây Chiên Lắc Phô Mai,Đồ Ăn Nhẹ,85,2975000,,nang_dep,30.2,0.0
2025-11-01,BRANCH_03,FoodFlow Tây Hồ,D14,Gà Rán Giòn Cay (2 miếng),Đồ Ăn Nhẹ,94,4700000,,nang_dep,30.2,0.0
2025-11-01,BRANCH_03,FoodFlow Tây Hồ,D15,Cà Phê Sữa Đá Sài Gòn,Cà Phê,212,5936000,,nang_dep,30.2,0.0
2025-11-01,BRANCH_03,FoodFlow Tây Hồ,D16,Bạc Xỉu Đá,Cà Phê,105,3150000,,nang_dep,30.2,0.0
2025-11-01,BRANCH_03,FoodFlow Tây Hồ,D17,Cà Phê Muối Xứ Huế,Cà Phê,120,4200000,,nang_dep,30.2,0.0
2025-11-01,BRANCH_03,FoodFlow Tây Hồ,D18,Americano Đá,Cà Phê,54,1620000,,nang_dep,30.2,0.0
2025-11-01,BRANCH_03,FoodFlow Tây Hồ,D19,Trà Đào Cam Sả Tươi,Trà & Trái Cây,148,5624000,,nang_dep,30.2,0.0
2025-11-01,BRANCH_03,FoodFlow Tây Hồ,D20,Trà Sữa Trân Châu Ô Long,Trà & Trái Cây,216,9072000,,nang_dep,30.2,0.0
2025-11-01,BRANCH_03,FoodFlow Tây Hồ,D21,Matcha Latte Sữa Tươi,Trà & Trái Cây,64,2880000,,nang_dep,30.2,0.0
2025-11-01,BRANCH_03,FoodFlow Tây Hồ,D22,Nước Ép Dưa Hấu Tươi,Trà & Trái Cây,111,3885000,,nang_dep,30.2,0.0
2025-11-02,BRANCH_01,FoodFlow Quận 1,D01,Phở Bò Tái Nạm,Món Nước,389,23340000,don_tiec_dot_xuat,nang_dep,28.0,0.0
2025-11-02,BRANCH_01,FoodFlow Quận 1,D02,Phở Gà Ta Lá Chanh,Món Nước,260,14300000,don_tiec_dot_xuat,nang_dep,28.0,0.0
2025-11-02,BRANCH_01,FoodFlow Quận 1,D03,Bún Chả Hà Nội,Món Khô,376,24440000,don_tiec_dot_xuat,nang_dep,28.0,0.0
2025-11-02,BRANCH_01,FoodFlow Quận 1,D04,Bún Bò Huế Cốt Đậm,Món Nước,385,25025000,don_tiec_dot_xuat,nang_dep,28.0,0.0
2025-11-02,BRANCH_01,FoodFlow Quận 1,D05,Bún Thịt Nướng Chả Giò,Món Khô,331,18205000,don_tiec_dot_xuat,nang_dep,28.0,0.0
2025-11-02,BRANCH_01,FoodFlow Quận 1,D06,Cơm Gà Xối Mỡ Giòn Da,Món Khô,500,27500000,don_tiec_dot_xuat,nang_dep,28.0,0.0
2025-11-02,BRANCH_01,FoodFlow Quận 1,D07,Cơm Rang Dưa Bò Hà Nội,Món Khô,362,21720000,don_tiec_dot_xuat,nang_dep,28.0,0.0
2025-11-02,BRANCH_01,FoodFlow Quận 1,D08,Cơm Tấm Sườn Bì Chả,Món Khô,541,35165000,don_tiec_dot_xuat,nang_dep,28.0,0.0
2025-11-02,BRANCH_01,FoodFlow Quận 1,D09,Bánh Mì Thịt Nướng Giòn,Món Khô,526,18410000,don_tiec_dot_xuat,nang_dep,28.0,0.0
2025-11-02,BRANCH_01,FoodFlow Quận 1,D10,Bánh Mì Chảo Thập Cẩm,Món Khô,309,15450000,don_tiec_dot_xuat,nang_dep,28.0,0.0
2025-11-02,BRANCH_01,FoodFlow Quận 1,D11,Nem Rán Hà Nội (10 cái),Đồ Ăn Nhẹ,194,11640000,don_tiec_dot_xuat,nang_dep,28.0,0.0
2025-11-02,BRANCH_01,FoodFlow Quận 1,D12,Gỏi Cuốn Tôm Thịt (4 cuốn),Đồ Ăn Nhẹ,210,8400000,don_tiec_dot_xuat,nang_dep,28.0,0.0
2025-11-02,BRANCH_01,FoodFlow Quận 1,D13,Khoai Tây Chiên Lắc Phô Mai,Đồ Ăn Nhẹ,188,6580000,don_tiec_dot_xuat,nang_dep,28.0,0.0
2025-11-02,BRANCH_01,FoodFlow Quận 1,D14,Gà Rán Giòn Cay (2 miếng),Đồ Ăn Nhẹ,258,12900000,don_tiec_dot_xuat,nang_dep,28.0,0.0
2025-11-02,BRANCH_01,FoodFlow Quận 1,D15,Cà Phê Sữa Đá Sài Gòn,Cà Phê,669,18732000,don_tiec_dot_xuat,nang_dep,28.0,0.0
2025-11-02,BRANCH_01,FoodFlow Quận 1,D16,Bạc Xỉu Đá,Cà Phê,404,12120000,don_tiec_dot_xuat,nang_dep,28.0,0.0
2025-11-02,BRANCH_01,FoodFlow Quận 1,D17,Cà Phê Muối Xứ Huế,Cà Phê,363,12705000,don_tiec_dot_xuat,nang_dep,28.0,0.0
2025-11-02,BRANCH_01,FoodFlow Quận 1,D18,Americano Đá,Cà Phê,225,6750000,don_tiec_dot_xuat,nang_dep,28.0,0.0
2025-11-02,BRANCH_01,FoodFlow Quận 1,D19,Trà Đào Cam Sả Tươi,Trà & Trái Cây,496,18848000,don_tiec_dot_xuat,nang_dep,28.0,0.0
2025-11-02,BRANCH_01,FoodFlow Quận 1,D20,Trà Sữa Trân Châu Ô Long,Trà & Trái Cây,595,24990000,don_tiec_dot_xuat,nang_dep,28.0,0.0
2025-11-02,BRANCH_01,FoodFlow Quận 1,D21,Matcha Latte Sữa Tươi,Trà & Trái Cây,217,9765000,don_tiec_dot_xuat,nang_dep,28.0,0.0
2025-11-02,BRANCH_01,FoodFlow Quận 1,D22,Nước Ép Dưa Hấu Tươi,Trà & Trái Cây,272,9520000,don_tiec_dot_xuat,nang_dep,28.0,0.0
2025-11-02,BRANCH_02,FoodFlow Cầu Giấy,D01,Phở Bò Tái Nạm,Món Nước,77,4620000,,nang_dep,28.0,0.0
2025-11-02,BRANCH_02,FoodFlow Cầu Giấy,D02,Phở Gà Ta Lá Chanh,Món Nước,60,3300000,,nang_dep,28.0,0.0
2025-11-02,BRANCH_02,FoodFlow Cầu Giấy,D03,Bún Chả Hà Nội,Món Khô,99,6435000,,nang_dep,28.0,0.0
2025-11-02,BRANCH_02,FoodFlow Cầu Giấy,D04,Bún Bò Huế Cốt Đậm,Món Nước,60,3900000,,nang_dep,28.0,0.0
2025-11-02,BRANCH_02,FoodFlow Cầu Giấy,D05,Bún Thịt Nướng Chả Giò,Món Khô,98,5390000,,nang_dep,28.0,0.0
2025-11-02,BRANCH_02,FoodFlow Cầu Giấy,D06,Cơm Gà Xối Mỡ Giòn Da,Món Khô,183,10065000,,nang_dep,28.0,0.0
2025-11-02,BRANCH_02,FoodFlow Cầu Giấy,D07,Cơm Rang Dưa Bò Hà Nội,Món Khô,93,5580000,,nang_dep,28.0,0.0
2025-11-02,BRANCH_02,FoodFlow Cầu Giấy,D08,Cơm Tấm Sườn Bì Chả,Món Khô,134,8710000,,nang_dep,28.0,0.0
2025-11-02,BRANCH_02,FoodFlow Cầu Giấy,D09,Bánh Mì Thịt Nướng Giòn,Món Khô,232,8120000,,nang_dep,28.0,0.0
2025-11-02,BRANCH_02,FoodFlow Cầu Giấy,D10,Bánh Mì Chảo Thập Cẩm,Món Khô,136,6800000,,nang_dep,28.0,0.0
2025-11-02,BRANCH_02,FoodFlow Cầu Giấy,D11,Nem Rán Hà Nội (10 cái),Đồ Ăn Nhẹ,77,4620000,,nang_dep,28.0,0.0
2025-11-02,BRANCH_02,FoodFlow Cầu Giấy,D12,Gỏi Cuốn Tôm Thịt (4 cuốn),Đồ Ăn Nhẹ,67,2680000,,nang_dep,28.0,0.0
2025-11-02,BRANCH_02,FoodFlow Cầu Giấy,D13,Khoai Tây Chiên Lắc Phô Mai,Đồ Ăn Nhẹ,238,8330000,,nang_dep,28.0,0.0
2025-11-02,BRANCH_02,FoodFlow Cầu Giấy,D14,Gà Rán Giòn Cay (2 miếng),Đồ Ăn Nhẹ,154,7700000,,nang_dep,28.0,0.0
2025-11-02,BRANCH_02,FoodFlow Cầu Giấy,D15,Cà Phê Sữa Đá Sài Gòn,Cà Phê,178,4984000,,nang_dep,28.0,0.0
2025-11-02,BRANCH_02,FoodFlow Cầu Giấy,D16,Bạc Xỉu Đá,Cà Phê,131,3930000,,nang_dep,28.0,0.0
2025-11-02,BRANCH_02,FoodFlow Cầu Giấy,D17,Cà Phê Muối Xứ Huế,Cà Phê,115,4025000,,nang_dep,28.0,0.0
2025-11-02,BRANCH_02,FoodFlow Cầu Giấy,D18,Americano Đá,Cà Phê,46,1380000,,nang_dep,28.0,0.0
2025-11-02,BRANCH_02,FoodFlow Cầu Giấy,D19,Trà Đào Cam Sả Tươi,Trà & Trái Cây,228,8664000,,nang_dep,28.0,0.0
2025-11-02,BRANCH_02,FoodFlow Cầu Giấy,D20,Trà Sữa Trân Châu Ô Long,Trà & Trái Cây,545,22890000,,nang_dep,28.0,0.0
2025-11-02,BRANCH_02,FoodFlow Cầu Giấy,D21,Matcha Latte Sữa Tươi,Trà & Trái Cây,128,5760000,,nang_dep,28.0,0.0
2025-11-02,BRANCH_02,FoodFlow Cầu Giấy,D22,Nước Ép Dưa Hấu Tươi,Trà & Trái Cây,96,3360000,,nang_dep,28.0,0.0
2025-11-02,BRANCH_03,FoodFlow Tây Hồ,D01,Phở Bò Tái Nạm,Món Nước,172,10320000,,nang_dep,28.0,0.0
2025-11-02,BRANCH_03,FoodFlow Tây Hồ,D02,Phở Gà Ta Lá Chanh,Món Nước,154,8470000,,nang_dep,28.0,0.0
2025-11-02,BRANCH_03,FoodFlow Tây Hồ,D03,Bún Chả Hà Nội,Món Khô,252,16380000,,nang_dep,28.0,0.0
2025-11-02,BRANCH_03,FoodFlow Tây Hồ,D04,Bún Bò Huế Cốt Đậm,Món Nước,117,7605000,,nang_dep,28.0,0.0
2025-11-02,BRANCH_03,FoodFlow Tây Hồ,D05,Bún Thịt Nướng Chả Giò,Món Khô,138,7590000,,nang_dep,28.0,0.0
2025-11-02,BRANCH_03,FoodFlow Tây Hồ,D06,Cơm Gà Xối Mỡ Giòn Da,Món Khô,124,6820000,,nang_dep,28.0,0.0
2025-11-02,BRANCH_03,FoodFlow Tây Hồ,D07,Cơm Rang Dưa Bò Hà Nội,Món Khô,156,9360000,,nang_dep,28.0,0.0
2025-11-02,BRANCH_03,FoodFlow Tây Hồ,D08,Cơm Tấm Sườn Bì Chả,Món Khô,120,7800000,,nang_dep,28.0,0.0
2025-11-02,BRANCH_03,FoodFlow Tây Hồ,D09,Bánh Mì Thịt Nướng Giòn,Món Khô,123,4305000,,nang_dep,28.0,0.0
2025-11-02,BRANCH_03,FoodFlow Tây Hồ,D10,Bánh Mì Chảo Thập Cẩm,Món Khô,84,4200000,,nang_dep,28.0,0.0
2025-11-02,BRANCH_03,FoodFlow Tây Hồ,D11,Nem Rán Hà Nội (10 cái),Đồ Ăn Nhẹ,165,9900000,,nang_dep,28.0,0.0
2025-11-02,BRANCH_03,FoodFlow Tây Hồ,D12,Gỏi Cuốn Tôm Thịt (4 cuốn),Đồ Ăn Nhẹ,97,3880000,,nang_dep,28.0,0.0
2025-11-02,BRANCH_03,FoodFlow Tây Hồ,D13,Khoai Tây Chiên Lắc Phô Mai,Đồ Ăn Nhẹ,75,2625000,,nang_dep,28.0,0.0
2025-11-02,BRANCH_03,FoodFlow Tây Hồ,D14,Gà Rán Giòn Cay (2 miếng),Đồ Ăn Nhẹ,79,3950000,,nang_dep,28.0,0.0
2025-11-02,BRANCH_03,FoodFlow Tây Hồ,D15,Cà Phê Sữa Đá Sài Gòn,Cà Phê,233,6524000,,nang_dep,28.0,0.0
2025-11-02,BRANCH_03,FoodFlow Tây Hồ,D16,Bạc Xỉu Đá,Cà Phê,78,2340000,,nang_dep,28.0,0.0
2025-11-02,BRANCH_03,FoodFlow Tây Hồ,D17,Cà Phê Muối Xứ Huế,Cà Phê,118,4130000,,nang_dep,28.0,0.0
2025-11-02,BRANCH_03,FoodFlow Tây Hồ,D18,Americano Đá,Cà Phê,52,1560000,,nang_dep,28.0,0.0
